STU_ID,SCH_ID,F3ERN2011,F3C02,F3EVRGED,F3EVERDO,BYMOTHED,BYS14,BYRACE,BYP61,F3ATTAINMENT,BYTXCSTD,BYSES1,F3JUNEDSTAT,F3REGION,F3B35
434203,4342,17000,35,0,0,6,2,7,0,3,49.32,1.01,3,3,0
434204,4342,25000,48,0,0,4,1,3,0,3,39.31,-0.21,3,2,0
434206,4342,35000,40,0,0,6,1,3,0,6,46.08,0.87,3,2,0
434207,4342,30000,40,0,0,1,1,3,-4,6,41.71,-1.05,3,2,0
434208,4342,30000,40,0,0,7,2,7,0,10,69.1,1.02,3,3,1
434210,4342,14000,-7,0,0,5,2,6,1,3,50.4,0.7,3,2,-7
434211,4342,32000,65,0,0,6,2,7,1,6,71.97,0.63,3,2,1
434212,4342,6000,25,0,0,2,2,7,0,5,59.84,-0.23,3,2,0
434213,4342,30000,40,0,0,3,2,3,0,6,46.03,0.03,3,2,1
434214,4342,55000,40,0,0,3,1,7,1,6,60.55,0.14,3,2,1
434215,4342,25000,40,0,0,2,2,7,-1,6,54.69,-0.16,3,2,0
434216,4342,3000,20,0,0,6,1,7,0,6,74.34,0.37,3,2,1
434217,4342,38000,40,0,0,6,2,3,0,6,54.98,0.18,1,3,1
434218,4342,-4,-4,0,0,5,2,5,1,-4,40.38,1.07,-4,-4,-4
434219,4342,4000,40,0,0,6,2,3,0,6,54.05,0.94,1,2,1
434220,4342,-4,-4,0,1,3,1,7,1,-4,51.02,-0.8,-4,-4,-4
434221,4342,0,-3,0,0,5,2,7,0,8,67.16,0.84,1,2,-3
434223,4342,20000,40,0,0,4,1,7,0,3,64.63,0.29,3,2,0
434224,4342,30000,40,0,0,5,2,7,0,6,67.92,0.84,3,2,1
434225,4342,40000,60,0,0,2,1,7,0,6,60.48,0.58,3,2,1
434226,4342,0,55,0,0,4,1,7,0,4,50.51,0.05,3,2,0
434227,4342,19000,-7,0,0,6,1,3,0,3,54.41,1.13,3,2,-7
434229,4342,28000,40,0,0,7,1,7,0,6,64.37,0.92,3,2,0
434230,4342,28000,40,0,0,2,1,7,0,3,70.42,0.34,3,3,0
434231,4342,30000,50,0,0,4,1,7,-7,6,46.29,0.72,3,2,0
434301,4343,-4,-4,0,0,5,-9,7,-4,-4,27.08,0.02,-4,-4,-4
434302,4343,30000,50,0,0,6,1,5,1,4,36.62,0.7,3,2,0
434303,4343,13000,36,0,0,3,1,7,-3,2,32.66,0.18,4,2,0
434304,4343,-4,-4,0,0,6,1,7,-4,-4,39.7,0.54,-4,-4,-4
434305,4343,7000,20,0,0,6,1,7,-4,2,42.06,0.22,4,2,-3
434307,4343,-4,-4,0,1,3,2,7,0,-4,37.8,-0.52,-4,-4,-4
434308,4343,45000,55,0,0,6,1,7,1,2,45.41,0.14,4,3,1
435101,4351,40000,40,0,0,2,1,2,1,4,52.25,-1.1,1,2,0
435102,4351,26000,40,0,0,3,2,7,1,3,52.29,-0.43,3,1,1
435103,4351,20000,45,0,0,2,1,6,0,3,50.17,0.23,2,2,1
435104,4351,17000,40,0,0,2,2,7,0,3,48.62,-1.11,1,2,0
435105,4351,37000,40,0,0,3,1,7,1,4,54.21,0.12,1,2,1
435106,4351,9000,30,0,0,2,2,7,0,6,40.87,-0.64,3,4,1
435107,4351,25000,45,0,0,4,2,7,0,3,38.63,0.09,3,2,0
435108,4351,24000,40,0,0,3,1,7,0,5,46.64,0.29,1,3,1
435109,4351,28000,60,0,0,6,1,7,0,6,45.27,0.84,3,2,1
435201,4352,4000,50,0,0,3,1,7,1,4,50.6,0.26,1,3,1
435202,4352,0,-3,0,0,2,2,7,-7,2,37.32,-0.39,4,2,-3
435204,4352,15000,40,0,0,4,1,7,0,3,54.32,0.5,3,2,0
435205,4352,10000,30,0,0,6,2,7,0,6,63.45,0.61,3,2,0
435206,4352,80000,55,0,0,3,1,6,0,3,69.19,0,3,4,1
435207,4352,22000,25,0,0,2,1,7,0,8,65.33,0.39,1,2,1
435208,4352,34000,65,0,0,5,2,6,0,6,54.87,0.04,3,3,1
435209,4352,15000,40,0,0,2,2,7,0,5,44.51,-0.58,3,2,0
435210,4352,12000,40,0,0,4,1,7,0,10,63.7,0.87,3,2,1
435211,4352,48000,50,0,0,6,1,2,0,6,56.5,0.15,3,2,0
435212,4352,40000,40,0,0,3,2,7,-7,6,48.27,0.17,3,2,1
435261,4352,17000,25,0,0,-8,-8,-8,-8,4,-8,-8,3,2,1
435262,4352,10000,30,0,0,-8,-8,-8,-8,5,-8,-8,3,3,0
436101,4361,12000,28,0,0,2,2,7,0,10,59.53,-0.5,1,3,0
436102,4361,9000,15,0,0,5,2,6,1,3,62.5,0.08,2,2,0
436103,4361,80000,40,0,0,4,1,7,0,6,72.93,0.19,1,2,1
436105,4361,1000,10,0,0,7,2,7,-4,3,49.05,0.44,3,2,0
436106,4361,30000,35,0,0,5,1,7,0,6,70.43,0.64,3,3,1
436107,4361,16000,50,0,0,2,2,7,0,3,53.44,-0.13,3,2,0
436108,4361,2000,36,0,0,2,2,7,0,3,50.66,-0.46,3,3,0
436109,4361,45000,40,0,0,6,1,7,1,8,68.76,0.62,3,3,1
436110,4361,27000,40,0,1,5,2,7,0,3,56.28,0.55,1,2,0
436111,4361,-4,-4,0,0,6,1,7,0,-4,73.1,1.43,-4,-4,-4
436201,4362,60000,40,0,0,7,1,7,0,6,64.99,1.21,1,3,0
436202,4362,70000,40,0,0,6,1,7,0,4,64.21,1.16,3,3,1
436203,4362,43000,50,0,0,4,1,7,0,6,54.37,0.29,1,2,1
436204,4362,10000,18,0,0,7,1,2,0,3,58.09,1.29,1,2,0
436205,4362,40000,40,0,0,2,2,7,-4,8,54.61,-0.55,3,2,1
436206,4362,50000,52,0,0,6,1,7,0,3,57.48,0.89,3,2,1
436207,4362,0,-3,0,0,5,1,7,0,5,53.6,-0.09,2,3,0
436208,4362,47000,50,0,0,-4,-4,-4,-4,6,62.26,-4,3,3,1
436210,4362,48000,40,0,0,3,1,7,0,8,57.49,0.41,3,2,0
436211,4362,18000,28,0,0,5,2,7,1,6,60.1,0.77,3,2,0
436212,4362,7000,30,0,0,2,2,7,0,7,56.77,0.36,3,3,0
436213,4362,25000,40,0,0,5,1,7,0,3,52.03,-0.17,3,2,0
436214,4362,0,-3,0,0,2,2,7,1,4,55.39,-0.79,1,2,-3
436215,4362,70000,45,0,0,6,1,7,-4,6,68.08,0.29,3,4,0
436217,4362,45000,40,0,0,2,1,1,-4,8,53.38,-0.59,2,2,0
436218,4362,10000,40,0,0,6,1,7,0,3,58.12,0.98,3,2,0
436219,4362,40000,40,0,0,6,2,7,1,6,57.85,0.64,3,2,1
436220,4362,2000,30,0,0,-4,-4,-4,-4,6,57.66,-4,1,2,0
436221,4362,0,40,0,0,1,2,7,0,3,43.01,-0.74,3,2,0
436222,4362,35000,50,0,0,6,2,7,0,6,60.12,1.06,3,1,0
436223,4362,48000,40,0,0,6,2,7,0,6,52.74,0.39,3,2,1
436226,4362,14000,35,0,0,5,2,7,0,5,59.03,0.72,3,2,0
436227,4362,-4,-4,0,0,4,2,7,1,-4,50.79,0.87,-4,-4,-4
436228,4362,12000,-7,0,0,2,2,7,1,4,44.19,0.4,3,2,-7
436229,4362,0,-3,0,0,6,2,7,1,3,48.89,-0.36,-9,2,-3
436230,4362,25000,40,0,0,7,1,7,0,6,56.66,0.54,3,2,0
436231,4362,-4,-4,0,0,5,1,2,-7,-4,57.81,0.24,-4,-4,-4
436232,4362,-4,-4,0,0,4,2,7,1,-4,50.53,-1.02,-4,-4,-4
436234,4362,28000,40,0,0,3,2,7,1,3,49.35,0.08,3,2,0
436235,4362,-4,-4,0,0,3,1,7,0,-4,65.48,-0.02,-4,-4,-4
436301,4363,5000,32,0,0,7,1,7,0,10,65.97,0.46,3,2,0
436302,4363,36000,80,0,0,4,2,7,0,3,50.77,-0.06,1,3,0
436303,4363,17000,32,0,0,4,2,7,0,6,57.38,0.62,3,2,0
436305,4363,15000,24,0,0,2,1,7,0,5,49.85,-0.58,3,2,1
436306,4363,-4,-4,0,0,4,2,7,0,-4,61.97,0.62,-4,-4,-4
436307,4363,18000,40,0,0,4,2,7,0,6,53.47,0.96,3,2,0
436308,4363,18000,20,0,0,2,1,7,0,6,70.57,0.59,1,2,0
436309,4363,28000,40,0,0,6,2,7,0,6,58.55,0.48,3,2,0
436310,4363,15000,12,0,0,7,1,7,0,8,62.45,1.15,3,2,0
436311,4363,22000,-7,0,0,6,1,7,1,3,44.84,1.06,3,2,-7
436312,4363,8000,40,0,0,3,1,7,0,3,46.43,0.45,1,2,0
436313,4363,41000,60,0,0,6,1,7,0,6,65.62,1.22,3,4,1
436314,4363,0,-3,0,0,4,2,7,0,5,55.28,0.12,3,2,-3
436316,4363,0,-3,0,0,3,2,7,0,3,52.4,-0.14,3,2,-3
436317,4363,16000,20,0,0,6,1,7,1,6,62.95,0.83,3,2,0
436318,4363,24000,40,0,0,6,1,7,0,6,60.74,1.21,3,2,0
436319,4363,0,-3,0,0,6,2,7,0,4,53.99,-0.41,3,2,-3
436320,4363,40000,40,0,0,6,1,7,0,3,50.03,0.66,1,2,1
436321,4363,2500,55,0,0,3,1,7,1,3,52.41,-0.38,3,2,1
436322,4363,72000,50,0,0,2,1,7,0,5,60.35,-0.59,3,2,0
436323,4363,68000,-7,0,0,2,2,7,-4,3,43.18,-0.39,3,2,-7
436325,4363,30000,40,0,0,6,1,7,0,6,64.19,0.75,3,2,1
436326,4363,25000,25,0,0,6,2,7,0,8,62.88,0.98,3,2,1
436327,4363,30000,40,0,0,6,1,7,1,3,40.28,0.14,3,2,1
437101,4371,3000,12,0,0,7,2,7,0,6,70.5,1.46,1,2,0
437102,4371,20000,40,0,0,4,2,4,0,6,47.1,0.01,3,3,1
437103,4371,9000,30,0,0,6,2,7,0,8,69.97,0.67,3,2,1
437104,4371,54000,-7,0,0,7,1,3,0,6,54.85,-0.17,3,2,-7
437105,4371,0,-3,0,0,2,2,7,1,6,67.8,0.15,1,4,-3
437106,4371,0,-3,0,0,7,1,7,1,10,68.56,1.22,3,2,0
437107,4371,2000,35,0,0,4,2,7,0,8,51.85,0.85,3,2,0
437108,4371,-4,-4,0,0,6,1,7,0,-4,53.73,0.56,-4,-4,-4
437109,4371,0,-3,0,0,6,2,2,-7,6,47.67,0.56,1,4,-3
437110,4371,21000,50,0,0,7,1,7,1,6,65,1.54,1,3,0
437111,4371,40000,80,0,0,6,1,7,0,7,60.93,0.3,3,4,0
437112,4371,21000,30,0,0,5,2,6,1,6,48.57,-0.21,3,3,1
437113,4371,0,-3,1,1,4,1,5,0,3,54.4,0.06,3,2,-3
437114,4371,20000,15,0,0,8,1,7,1,5,57.73,1.4,3,2,1
437117,4371,60000,-9,0,0,6,1,6,0,6,58.69,0.84,3,-9,-9
437118,4371,4000,3,0,0,2,2,7,0,6,57.41,0.03,1,3,1
437119,4371,53000,40,0,0,2,2,4,0,3,67.39,0.24,1,3,1
437120,4371,3000,30,0,0,6,2,7,1,7,57.65,1.13,3,2,1
437121,4371,30000,40,0,0,6,1,7,0,3,56.92,0.73,3,2,0
437122,4371,9500,25,0,0,6,1,4,0,3,54.77,0.54,1,2,0
437161,4371,0,-7,0,1,-8,-8,-8,-8,6,-8,-8,2,4,-7
437201,4372,0,-3,0,0,1,2,7,0,2,56.22,-0.45,4,2,-3
437202,4372,-8,-8,0,1,1,2,7,0,-8,43.88,-0.83,-8,-8,-8
437203,4372,30000,50,0,1,1,1,7,-7,5,56.83,-0.8,3,1,1
438101,4381,20000,40,0,1,6,1,6,-4,4,46.62,-0.32,3,3,0
438102,4381,11000,40,0,0,5,2,7,0,6,48.14,-0.02,3,2,1
438103,4381,53000,50,0,0,5,1,7,0,8,55.39,-0.85,3,2,0
438105,4381,14000,35,0,0,7,2,6,0,5,48.71,0.46,3,3,1
438106,4381,2500,20,0,0,2,2,7,1,6,43.68,-0.86,3,3,-3
438107,4381,12500,40,0,0,2,-9,7,0,6,59.11,-0.26,3,2,1
438108,4381,50000,40,0,0,-4,-4,-4,-4,6,55.7,-4,3,2,1
438109,4381,1000,8,0,0,1,1,7,0,3,31.37,-0.7,3,3,1
438110,4381,7000,36,0,0,6,2,7,0,3,40.76,-0.21,2,2,0
438111,4381,48000,38,0,0,2,2,7,0,6,65.76,-0.23,3,2,1
438112,4381,-8,-8,0,0,6,1,7,0,-8,68.56,0.73,-8,-8,-8
438161,4381,27000,50,0,0,-8,-8,-8,-8,3,-8,-8,1,3,0
438201,4382,30000,40,0,0,7,2,7,-7,6,54.73,0.48,3,3,1
438203,4382,-4,-4,0,0,6,1,7,-9,-4,54.37,0.4,-4,-4,-4
438204,4382,80000,45,0,0,6,1,7,0,6,53.35,1.23,3,3,1
438206,4382,40000,45,0,0,7,2,7,0,10,61.92,1.22,3,3,1
438207,4382,0,-3,0,0,-4,-4,-4,-4,8,56.16,-4,1,3,1
438208,4382,40000,50,0,0,6,1,7,0,6,45.88,0.73,3,3,0
438209,4382,29000,40,0,0,6,1,7,-7,4,57.37,0.57,3,3,1
438210,4382,0,-3,0,0,8,1,7,0,6,68.7,1.8,1,3,-3
438211,4382,0,-3,0,0,7,1,7,0,6,57.95,1.46,1,3,-3
438212,4382,39000,37,0,0,8,1,7,0,6,62.77,1.72,3,3,1
438213,4382,0,-3,0,0,-4,-4,-4,-4,6,57.06,-4,1,3,-3
438214,4382,9500,45,0,0,2,2,7,0,3,46.94,-0.25,3,3,0
438215,4382,-4,-4,0,0,5,2,7,1,-4,52.96,0.28,-4,-4,-4
438216,4382,45000,40,0,0,7,2,7,0,7,51.98,1.1,3,3,0
438217,4382,16000,12,0,0,6,1,7,0,6,71.98,0.72,1,3,0
438218,4382,45000,40,0,0,7,1,7,-9,6,68.16,1.46,3,3,1
438219,4382,75000,75,0,0,2,1,7,-4,6,61.38,0.05,3,3,0
438220,4382,8000,40,0,0,7,2,7,0,10,63.67,1.63,3,3,0
438222,4382,0,-3,0,0,6,1,6,0,6,65.04,1.29,1,3,0
438223,4382,0,32,0,0,5,2,7,1,4,53.98,0.03,3,3,0
438224,4382,42000,40,0,0,-4,-4,-4,-4,8,54.38,-4,3,3,0
439101,4391,0,-3,0,0,6,2,7,0,8,47.08,0.28,3,3,1
439102,4391,18000,60,0,0,7,1,7,-4,7,56.99,0.78,3,3,1
439103,4391,-4,-4,0,1,2,1,7,-4,-4,66.49,-0.09,-4,-4,-4
439104,4391,75000,40,0,0,6,1,7,1,6,61.92,0.57,3,3,1
439105,4391,-8,-8,0,0,5,1,7,1,-8,59.63,-0.03,-8,-8,-8
439106,4391,72000,50,0,0,5,1,7,0,6,42.29,0.46,3,3,0
439107,4391,40000,55,0,1,8,1,7,0,6,60.83,1.41,1,3,1
439108,4391,27000,50,0,1,5,1,3,1,3,40.06,0.13,3,3,1
439109,4391,500,3,0,0,7,2,7,0,6,56.83,1.54,1,3,0
439110,4391,0,-3,1,1,6,2,7,1,3,54.66,0.61,3,3,-3
439112,4391,50000,70,0,0,6,2,3,0,6,55.79,0.74,3,3,1
439113,4391,3000,40,0,0,7,2,7,0,6,77.33,1.21,1,3,1
439114,4391,0,-3,0,0,7,2,7,0,6,54.61,1.47,1,3,0
439115,4391,20000,40,0,0,6,1,7,0,3,64.43,1.12,3,3,1
439116,4391,56000,45,0,0,8,2,7,1,8,59.51,1.63,3,3,1
439117,4391,26000,40,0,0,6,1,7,0,6,68.68,0.92,1,3,1
439118,4391,500,1,0,0,6,2,7,0,3,59.66,0.89,1,3,0
439119,4391,50000,48,0,0,2,2,7,0,6,60.61,0.43,3,3,1
439120,4391,60000,50,0,0,6,1,7,0,6,62.89,0.72,1,3,1
439122,4391,30000,50,0,0,7,1,7,0,8,59.96,1.54,1,3,0
439123,4391,3000,30,0,0,2,2,2,0,10,64.32,-0.52,1,3,1
439124,4391,39000,48,0,0,7,1,7,0,6,59.07,1.47,3,3,1
439125,4391,46000,45,0,0,7,2,7,0,6,68.47,1.22,1,3,0
439127,4391,0,-3,0,0,3,1,7,0,10,62.99,0.42,2,3,0
439128,4391,40000,40,0,0,6,2,7,0,6,48.92,1.45,3,3,0
439129,4391,34000,40,0,0,5,2,6,1,3,65.37,-0.09,1,3,0
439130,4391,35000,80,0,0,6,1,7,1,8,52.45,0.67,3,3,1
439131,4391,50000,40,0,0,7,2,7,0,8,64.8,0.97,3,3,0
439201,4392,20000,30,0,0,6,2,7,0,6,72.39,1.13,1,3,1
439202,4392,55000,36,0,0,7,2,6,0,6,69.83,1.47,3,3,1
439203,4392,500,-9,0,0,8,2,7,-4,6,57.98,1.72,1,3,0
439204,4392,0,80,0,0,3,2,7,0,5,61.15,0.27,3,3,1
439205,4392,0,-3,0,0,6,1,7,0,6,65.8,0.9,3,3,0
439206,4392,0,-3,0,0,6,1,7,0,8,68.3,1.12,3,3,1
439207,4392,32000,55,0,0,4,1,7,0,8,63.74,0.71,3,3,0
439208,4392,52000,40,0,0,2,1,7,0,6,51.87,0.76,1,3,0
439209,4392,30000,70,0,0,6,1,7,0,3,64.76,1.43,1,3,-3
439210,4392,20000,50,0,0,3,2,7,0,6,69.84,0.18,1,3,0
439211,4392,0,-3,0,0,6,1,7,0,10,62.08,1.37,3,3,1
439212,4392,38000,50,0,0,5,2,7,-4,8,68.69,0.77,3,3,1
439214,4392,28000,38,0,0,8,2,7,0,6,67.2,0.77,3,3,1
439215,4392,32000,42,0,0,6,1,7,0,3,67.58,0.98,3,3,1
439216,4392,35000,50,0,0,6,1,7,0,8,72.5,0.33,3,3,0
439217,4392,75000,50,0,0,5,1,7,0,6,57.19,0.72,3,3,1
439218,4392,500,3,0,0,-4,-4,-4,-4,8,65.29,-4,1,3,0
439220,4392,65000,40,0,0,6,2,7,0,6,58.32,1.37,3,3,0
439221,4392,40000,-7,0,0,6,2,7,-4,6,57.26,1.36,3,3,-7
439222,4392,0,36,0,0,4,1,7,0,6,55.54,0.27,1,3,1
439223,4392,36000,40,0,0,-4,-4,-4,-4,8,61.3,-4,3,3,0
439224,4392,-8,-8,0,0,7,2,7,-4,-8,65.85,1.8,-8,-8,-8
439225,4392,34000,40,0,0,8,2,7,0,6,59.72,1.18,3,3,0
439226,4392,30000,70,0,0,5,2,7,0,8,63.02,1.08,3,3,0
440101,4401,10000,35,0,0,7,2,7,0,3,62.09,1.45,1,3,-3
440102,4401,-4,-4,0,0,6,2,7,0,-4,55.54,1.28,-4,-4,-4
440103,4401,2000,-3,0,0,6,1,7,0,10,66.88,1.26,3,3,0
440104,4401,-4,-4,0,0,5,1,7,0,-4,65.96,0.7,-4,-4,-4
440105,4401,100,20,0,0,5,2,7,0,5,52.55,0.83,3,1,0
440106,4401,50000,-3,0,0,7,2,2,0,4,70.27,1.54,1,4,1
440107,4401,45000,55,0,0,8,2,7,0,6,60.23,1.82,3,3,0
440108,4401,55000,40,0,0,8,2,7,0,6,49.19,1.22,3,3,0
440109,4401,32000,40,0,0,8,2,7,0,6,57.8,1.8,3,3,1
440110,4401,160000,60,0,0,2,1,7,0,6,68.93,0.66,3,2,0
440111,4401,4000,35,0,0,6,2,7,-4,3,55.82,1.06,1,3,1
440112,4401,25000,55,0,0,6,2,7,0,3,67.41,1.23,1,3,1
440113,4401,48000,45,0,0,7,2,7,1,6,62.03,1.21,1,3,1
440114,4401,30000,20,0,0,6,2,7,0,6,61.84,0.93,3,1,1
440115,4401,25000,20,0,0,6,2,7,0,6,58.89,1.06,3,3,0
440116,4401,-4,-4,0,0,3,1,7,0,-4,61.84,0.47,-4,-4,-4
440117,4401,0,-3,0,0,6,1,7,0,10,68.71,1.45,3,3,1
440118,4401,65000,70,0,0,4,2,2,0,6,67.62,1.37,3,4,1
440119,4401,40000,40,0,0,6,2,7,0,6,60.69,0.99,3,3,0
440120,4401,24000,20,0,0,6,1,7,0,8,74.2,0.89,1,4,-3
440121,4401,-4,-4,0,0,7,1,7,1,-4,76.89,1.24,-4,-4,-4
440122,4401,38000,40,0,0,3,1,3,0,3,55.6,-0.42,1,3,1
440123,4401,0,-3,0,0,7,1,7,0,3,70.53,1.45,1,3,-3
440124,4401,0,-3,0,0,5,2,7,0,6,62.77,0.75,3,4,-3
440125,4401,50000,40,0,0,8,1,2,-7,6,67.32,1.8,3,4,0
440126,4401,36000,45,0,0,7,2,7,0,6,71.78,1.47,3,2,0
440127,4401,21000,15,0,0,7,2,2,1,10,63.59,1.37,3,3,0
440129,4401,25000,40,0,0,6,2,7,0,6,62.24,1.37,3,3,1
440130,4401,55000,60,0,0,7,2,7,0,6,52.13,1.3,2,2,1
440131,4401,12000,40,0,0,6,1,7,0,6,66.13,0.58,3,3,0
440132,4401,41000,35,0,0,5,2,7,1,6,58.92,0.1,3,3,1
440133,4401,58000,40,0,0,6,1,7,0,6,58.1,0.81,3,2,1
440134,4401,49000,45,0,0,7,2,7,0,8,67.51,1.05,3,2,1
440135,4401,35000,40,0,0,6,1,6,0,3,54.79,0.77,1,3,0
440136,4401,65000,60,0,0,6,1,7,0,6,77.05,1,1,1,-3
440137,4401,-4,-4,0,0,8,2,7,0,-4,58.54,1.56,-4,-4,-4
440138,4401,30000,25,0,0,7,2,7,0,6,64.13,1.42,3,3,0
440139,4401,0,40,0,0,6,1,7,0,3,56.11,1.45,3,2,0
440140,4401,20000,-7,0,0,6,1,7,0,6,61.62,1.45,3,4,-7
440141,4401,44000,45,0,0,8,2,2,0,6,62.83,1.8,3,1,0
440142,4401,24000,12,0,0,5,2,7,1,6,59.65,0.88,3,3,-3
440143,4401,28000,30,0,0,4,1,7,1,6,62.62,-0.33,3,1,0
440144,4401,46000,45,0,0,5,2,7,0,6,61.45,0.82,3,3,0
440145,4401,0,-3,0,0,6,1,7,0,6,51.52,1.45,1,3,-3
440146,4401,60000,40,0,0,4,1,7,0,6,57.17,1.26,3,2,0
440147,4401,35000,-7,0,0,7,2,7,0,8,64.5,1.45,3,1,-7
440148,4401,17000,40,0,0,2,2,7,-4,6,64.03,0.47,3,2,0
440149,4401,65000,40,0,0,6,1,7,0,6,71.96,1.45,3,3,1
440150,4401,30000,40,0,0,6,2,7,0,6,56.81,0.75,3,3,0
440151,4401,13000,50,0,0,5,1,7,0,8,59.45,0.46,3,3,1
440161,4401,18000,40,0,0,-8,-8,-8,-8,3,-8,-8,1,2,0
440162,4401,-4,-4,0,0,-8,-8,-8,-8,-4,-8,-8,-4,-4,-4
440201,4402,50000,20,0,0,8,1,7,1,6,64.81,1.72,3,4,0
440202,4402,54000,40,0,0,8,1,7,1,8,61.89,1.7,3,3,0
440203,4402,44000,70,0,0,8,2,7,-4,7,66.13,1.8,3,3,0
440204,4402,60000,45,0,0,6,1,7,0,6,70.14,1.13,3,2,1
440205,4402,40000,40,0,0,6,2,7,0,8,61.71,0.75,3,3,1
440206,4402,50000,48,0,0,7,2,7,0,4,72.5,1.39,3,4,0
440207,4402,58000,60,0,0,8,1,7,0,6,66.55,1.8,3,3,0
440208,4402,30000,20,0,0,6,1,7,0,6,61.77,1.33,1,3,0
440209,4402,31000,40,0,0,6,2,7,0,6,66.06,1.06,3,3,0
440210,4402,0,-3,0,0,7,1,7,-4,6,72.5,1.54,1,3,-3
440211,4402,9000,20,0,0,6,1,7,0,6,60.2,1.48,3,4,0
440212,4402,45000,40,0,0,6,2,7,1,6,72.57,1.15,3,1,0
440215,4402,42000,45,0,0,6,2,7,0,6,75.79,1.06,3,3,0
440216,4402,33000,50,0,0,8,2,7,0,6,71.74,1.8,1,3,0
440217,4402,9000,15,0,0,7,2,6,1,8,74.65,1.14,1,3,0
440218,4402,60000,50,0,0,7,1,3,0,3,61.66,1.46,3,2,1
440219,4402,10000,25,0,0,5,1,7,0,10,69.08,0.59,3,3,0
440220,4402,80000,-7,0,0,7,2,7,0,6,50.1,1.63,2,1,-7
440221,4402,46000,45,0,0,7,1,3,0,6,63.63,1.54,1,2,1
440223,4402,0,-3,0,0,6,1,7,1,3,64.66,0.92,3,3,-3
440224,4402,6000,37,0,0,6,2,7,0,3,52.01,1.15,3,3,1
440225,4402,6000,20,0,0,7,2,7,0,8,72.11,1.15,3,3,1
440226,4402,105000,55,0,0,7,1,7,0,4,67.19,1.63,3,3,0
440227,4402,58000,30,0,0,2,2,7,0,6,65.59,0.82,1,1,1
440228,4402,90000,50,0,0,8,1,7,0,10,62.65,1.72,1,3,1
440230,4402,40000,40,0,0,7,1,2,0,8,58.22,1.63,3,3,0
441101,4411,-4,-4,0,0,1,2,7,-4,-4,44.64,-0.88,-4,-4,-4
441102,4411,19000,40,0,0,2,1,3,0,3,54.55,-0.66,3,3,1
441103,4411,21000,40,0,0,7,2,7,0,8,66.47,1.54,1,3,1
441105,4411,12500,80,1,1,5,2,7,0,3,56.04,0.26,1,3,0
441106,4411,37000,40,0,0,7,1,7,0,6,65.03,1.37,3,3,0
441107,4411,25000,35,0,0,8,1,7,0,6,74.01,1.8,1,3,0
441108,4411,-8,-8,0,0,6,1,7,0,-8,56.85,1.1,-8,-8,-8
441109,4411,-4,-4,0,0,6,1,7,0,-4,56.57,0.95,-4,-4,-4
441110,4411,35000,40,0,0,6,2,7,1,6,59.3,0.85,3,3,0
441111,4411,41000,40,0,0,6,2,7,0,6,55.43,0.65,3,3,0
441112,4411,58000,45,0,0,6,1,7,0,6,61.17,1.04,3,3,0
441113,4411,5000,6,0,0,6,2,3,0,8,53.79,0.79,3,3,1
441115,4411,25000,40,0,0,5,1,7,0,4,57.76,0.75,3,3,1
441116,4411,30000,40,0,0,-4,-4,-4,-4,6,50.94,-4,3,3,0
441117,4411,-8,-8,0,0,6,1,7,0,-8,58.57,1.37,-8,-8,-8
441118,4411,20000,40,0,0,6,2,7,0,8,63.9,1.19,2,3,0
441119,4411,11000,65,0,0,7,1,7,0,8,70.95,0.88,3,3,1
441120,4411,30000,55,0,0,5,1,7,0,6,55.1,0.48,3,3,1
441121,4411,0,-3,0,0,6,1,7,1,3,66.25,0.98,2,3,1
441122,4411,40000,40,0,0,5,2,7,0,6,51.5,0.21,3,3,1
441123,4411,50000,40,0,0,6,2,7,0,6,65.43,1.3,3,3,0
441124,4411,43000,45,0,0,7,2,7,0,6,58.79,1.61,3,1,0
441125,4411,50000,40,0,0,5,2,7,0,8,56.36,0.46,3,3,0
441126,4411,30000,45,0,0,8,1,7,0,8,64.47,0.87,3,3,0
441127,4411,20000,40,0,0,7,2,7,-4,6,60.45,1.28,3,3,1
441128,4411,-4,-4,0,0,4,2,3,0,-4,47.33,0.07,-4,-4,-4
441129,4411,25000,20,0,0,6,1,7,0,6,60.63,1.06,3,1,-9
441130,4411,25000,40,0,0,6,2,7,0,8,68.28,0.04,3,3,1
441131,4411,3000,40,0,0,3,2,3,0,8,62.33,-1.11,3,3,0
441132,4411,35000,40,0,0,8,2,7,0,6,60.98,1.55,1,1,1
441201,4412,40000,40,0,0,6,1,7,-9,6,52.28,1.22,3,3,1
441202,4412,0,-3,0,0,6,2,7,-4,6,59.59,0.37,3,3,-3
441204,4412,26000,40,0,0,5,2,7,0,3,59.05,0.48,3,3,0
441205,4412,105000,40,0,0,2,1,7,-4,3,51.63,-0.36,3,3,1
441206,4412,38000,25,0,0,6,2,7,0,8,54.23,0.91,3,1,0
441207,4412,0,-3,0,0,7,2,7,0,6,58.54,1.14,3,2,-3
441209,4412,40000,40,0,0,6,1,7,-4,5,50.47,0.8,3,3,1
441210,4412,45000,65,0,0,7,2,7,0,6,51.89,1.46,3,3,1
441211,4412,35000,45,0,0,2,1,2,0,6,51.5,0.37,3,3,1
441212,4412,30000,55,0,0,3,2,7,1,6,47.32,0.67,3,3,0
441213,4412,40000,50,0,0,5,1,7,0,6,41.71,0.58,1,3,1
441214,4412,24000,45,0,0,5,1,7,0,4,50.92,1.28,3,3,0
