,STU_ID,SCH_ID,F3ERN2011,F3C02,F3EVRGED,F3EVERDO,BYMOTHED,BYS14,BYRACE,BYP61,F3ATTAINMENT,BYTXCSTD,BYSES1,F3JUNEDSTAT,F3REGION,F3B35,female,no_parent,moth_ed_1,moth_ed_2,moth_ed_3,moth_ed_4,moth_ed_5,moth_ed_6,moth_ed_7,moth_ed_8,region_1,region_2,region_3,region_4,high_school_grad,ged,BYRACE2,Other,Asian,Black,Hispanic,White,post_sec_edu,income_log
14910,431207,4312,20000,60,0,0,8,1,7,0,6,63.2,1.8,3,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,7,0,0,0,0,1,4,9.903487553
14911,431209,4312,16000,50,0,0,6,1,7,0,8,61.48,0.49,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,7,0,0,0,0,1,6,9.680344001
14914,432105,4321,20000,30,0,0,6,2,3,0,10,61.09,0.91,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,0,8,9.903487553
14916,432108,4321,160000,45,0,0,6,2,7,0,6,57.15,0.79,3,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,7,0,0,0,0,1,4,11.98292909
14918,432110,4321,41000,40,0,0,7,2,7,0,6,61.57,1.43,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7,0,0,0,0,1,4,10.62132735
14920,432112,4321,90000,60,0,0,7,2,7,0,8,63.65,1.15,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7,0,0,0,0,1,6,11.40756495
14921,432113,4321,21000,15,0,0,8,2,7,1,6,65.82,1.29,3,3,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,7,0,0,0,0,1,4,9.952277717
14924,432116,4321,35000,48,0,0,6,2,7,1,6,56.66,0.12,3,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.46310334
14927,432121,4321,30000,40,0,0,8,2,7,0,10,63.23,1.8,3,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,7,0,0,0,0,1,8,10.30895266
14928,432122,4321,20000,40,0,0,4,2,7,0,6,57.8,0.46,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0,1,4,9.903487553
14929,432123,4321,44000,40,0,0,6,2,7,0,6,71.69,1.33,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.69194491
14931,432128,4321,16000,40,0,0,3,2,6,0,3,59.9,-0.19,3,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,9.680344001
14932,432129,4321,65000,50,0,0,6,2,7,0,6,54.29,1.17,3,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,11.08214255
14933,432130,4321,10000,50,0,0,6,2,5,0,6,50.72,1.15,3,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4,0,0,0,1,0,4,9.210340372
14934,432132,4321,50000,60,0,0,6,2,7,0,6,62.1,1.12,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,7,0,0,0,0,1,4,10.81977828
14935,432133,4321,40000,40,0,0,6,2,7,0,6,68.15,1.43,3,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.59663473
14941,432206,4322,4000,40,0,0,2,2,3,1,5,39.77,-1.11,3,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0,2,8.29404964
14942,432211,4322,5500,40,0,0,2,2,6,0,3,35.49,-0.53,3,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,8.612503371
14954,432233,4322,11000,35,0,0,1,2,3,1,3,32.1,-0.48,3,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0,0,9.305650552
14961,433108,4331,27000,48,0,0,2,1,7,0,3,26.31,0.01,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,10.20359214
14962,433109,4331,23000,40,0,0,3,2,7,0,2,53.63,0,4,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,10.04324949
14970,433117,4331,40000,55,0,0,6,1,7,0,3,47.29,1.11,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,10.59663473
14972,433201,4332,25000,40,0,0,6,2,3,1,3,46.96,-0.14,3,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,0,0,10.1266311
14974,433204,4332,30000,40,0,0,6,2,3,0,6,51.65,0.22,3,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,0,4,10.30895266
14975,433205,4332,7000,25,0,0,7,1,7,0,6,59.48,1.14,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7,0,0,0,0,1,4,8.853665428
14977,433207,4332,10000,40,0,0,2,2,7,0,4,43.95,-0.42,3,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,1,9.210340372
14979,433209,4332,22000,40,0,0,6,2,7,0,5,62.74,1.08,3,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,2,9.998797732
14980,433210,4332,50000,50,0,0,2,1,7,1,6,56.9,-0.03,3,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.81977828
14982,433212,4332,56000,40,0,0,2,2,7,0,6,59.42,-0.58,3,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.93310697
14985,433215,4332,23000,45,0,0,4,1,7,0,3,54.06,-0.26,3,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,10.04324949
14988,433218,4332,33000,40,0,0,4,1,2,1,6,56.78,0.15,3,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,4,10.40426284
14990,433221,4332,17000,40,0,0,2,1,3,0,6,41.13,-0.69,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0,4,9.740968623
14991,433222,4332,30000,50,0,0,6,2,3,1,3,31.03,1.22,3,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,0,0,10.30895266
14993,433224,4332,100,50,0,0,1,2,3,0,6,48.46,-0.73,3,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0,4,4.605170186
14994,433225,4332,11000,35,0,0,5,2,7,0,6,69.14,0.35,3,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,9.305650552
14995,433226,4332,20000,40,0,0,4,1,5,0,8,43.04,0.72,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,0,0,0,1,0,6,9.903487553
14996,433227,4332,17000,40,0,0,4,1,7,0,5,53.39,0.48,3,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,2,9.740968623
14997,433228,4332,5500,35,0,0,2,2,5,0,5,42.86,-0.88,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,1,0,2,8.612503371
14998,434101,4341,23000,50,1,1,2,2,7,0,2,43.71,-0.51,4,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,1,0,10.04324949
14999,434102,4341,25000,40,0,0,6,2,7,0,5,51.99,1.05,3,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,2,10.1266311
15000,434103,4341,22000,35,0,0,6,1,7,1,6,55.65,0.32,3,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,9.998797732
15005,434108,4341,65000,40,0,0,6,1,7,0,6,67.41,0.84,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7,0,0,0,0,1,4,11.08214255
15006,434109,4341,34000,40,1,0,6,2,7,0,8,59.31,0.62,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,7,0,0,0,0,1,6,10.4341158
15011,434115,4341,45000,45,0,0,2,1,7,1,3,49.36,0.18,3,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,10.71441777
15016,434120,4341,35000,45,0,0,1,2,7,0,6,55,-0.77,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,1,4,10.46310334
15017,434121,4341,35000,40,0,0,6,2,7,0,6,59.66,1.45,3,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.46310334
15020,434125,4341,48000,35,0,0,7,2,7,0,7,58.83,1.35,3,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7,0,0,0,0,1,5,10.77895629
15021,434126,4341,17000,40,0,0,7,2,7,0,6,63.17,0.93,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7,0,0,0,0,1,4,9.740968623
15024,434129,4341,33000,38,0,0,4,2,7,0,5,51.93,0.41,3,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,2,10.40426284
15028,434133,4341,20000,40,0,0,2,2,7,0,3,46.84,-0.23,3,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,9.903487553
15029,434134,4341,20000,40,0,0,3,1,7,0,8,50.51,0.83,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,6,9.903487553
15033,434139,4341,75000,40,0,0,7,1,2,0,6,62.43,1.54,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,1,0,0,0,4,11.22524339
15034,434140,4341,22000,40,0,0,6,1,7,0,8,50.34,0.48,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7,0,0,0,0,1,6,9.998797732
15035,434141,4341,19000,55,0,0,2,1,4,0,3,42.34,0.25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,1,0,0,9.852194258
15037,434143,4341,27000,50,0,0,6,2,7,0,6,59.43,0.6,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.20359214
15038,434144,4341,17000,33,0,1,6,1,7,1,4,56.49,0.55,3,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,1,1,9.740968623
15039,434145,4341,40000,40,0,0,6,1,7,1,5,50.99,1.35,3,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,2,10.59663473
15041,434147,4341,60000,40,0,0,5,2,7,0,6,56.5,0.78,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,7,0,0,0,0,1,4,11.00209984
15044,434150,4341,25000,65,0,0,8,2,7,0,8,53.35,1.48,3,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,7,0,0,0,0,1,6,10.1266311
15046,434153,4341,19000,40,0,0,2,2,7,0,3,47.56,-0.15,3,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,9.852194258
15047,434201,4342,50000,40,0,0,3,2,7,0,8,55.31,-0.07,3,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,6,10.81977828
15049,434203,4342,17000,35,0,0,6,2,7,0,3,49.32,1.01,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7,0,0,0,0,1,0,9.740968623
15050,434204,4342,25000,48,0,0,4,1,3,0,3,39.31,-0.21,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0,0,10.1266311
15051,434206,4342,35000,40,0,0,6,1,3,0,6,46.08,0.87,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,0,4,10.46310334
15053,434208,4342,30000,40,0,0,7,2,7,0,10,69.1,1.02,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7,0,0,0,0,1,8,10.30895266
15055,434211,4342,32000,65,0,0,6,2,7,1,6,71.97,0.63,3,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.37349118
15056,434212,4342,6000,25,0,0,2,2,7,0,5,59.84,-0.23,3,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,2,8.699514748
15057,434213,4342,30000,40,0,0,3,2,3,0,6,46.03,0.03,3,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0,4,10.30895266
15058,434214,4342,55000,40,0,0,3,1,7,1,6,60.55,0.14,3,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.91508846
15060,434216,4342,3000,20,0,0,6,1,7,0,6,74.34,0.37,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,8.006367568
15066,434223,4342,20000,40,0,0,4,1,7,0,3,64.63,0.29,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,9.903487553
15067,434224,4342,30000,40,0,0,5,2,7,0,6,67.92,0.84,3,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.30895266
15068,434225,4342,40000,60,0,0,2,1,7,0,6,60.48,0.58,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.59663473
15071,434229,4342,28000,40,0,0,7,1,7,0,6,64.37,0.92,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.23995979
15072,434230,4342,28000,40,0,0,2,1,7,0,3,70.42,0.34,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,1,0,10.23995979
15075,434302,4343,30000,50,0,0,6,1,5,1,4,36.62,0.7,3,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4,0,0,0,1,0,1,10.30895266
15080,434308,4343,45000,55,0,0,6,1,7,1,2,45.41,0.14,4,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7,0,0,0,0,1,0,10.71441777
15082,435102,4351,26000,40,0,0,3,2,7,1,3,52.29,-0.43,3,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0,0,1,0,10.16585182
15086,435106,4351,9000,30,0,0,2,2,7,0,6,40.87,-0.64,3,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0,1,4,9.104979856
15087,435107,4351,25000,45,0,0,4,2,7,0,3,38.63,0.09,3,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,10.1266311
15089,435109,4351,28000,60,0,0,6,1,7,0,6,45.27,0.84,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.23995979
15092,435204,4352,15000,40,0,0,4,1,7,0,3,54.32,0.5,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,9.61580548
15093,435205,4352,10000,30,0,0,6,2,7,0,6,63.45,0.61,3,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,9.210340372
15094,435206,4352,80000,55,0,0,3,1,6,0,3,69.19,0,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,11.28978191
15096,435208,4352,34000,65,0,0,5,2,6,0,6,54.87,0.04,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,4,10.4341158
15097,435209,4352,15000,40,0,0,2,2,7,0,5,44.51,-0.58,3,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,2,9.61580548
15098,435210,4352,12000,40,0,0,4,1,7,0,10,63.7,0.87,3,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,8,9.392661929
15099,435211,4352,48000,50,0,0,6,1,2,0,6,56.5,0.15,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,1,0,0,0,4,10.77895629
15107,436106,4361,30000,35,0,0,5,1,7,0,6,70.43,0.64,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,7,0,0,0,0,1,4,10.30895266
15108,436107,4361,16000,50,0,0,2,2,7,0,3,53.44,-0.13,3,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,9.680344001
15109,436108,4361,2000,36,0,0,2,2,7,0,3,50.66,-0.46,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,1,0,7.60090246
15110,436109,4361,45000,40,0,0,6,1,7,1,8,68.76,0.62,3,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7,0,0,0,0,1,6,10.71441777
15114,436202,4362,70000,40,0,0,6,1,7,0,4,64.21,1.16,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7,0,0,0,0,1,1,11.15625052
15118,436206,4362,50000,52,0,0,6,1,7,0,3,57.48,0.89,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,10.81977828
15121,436210,4362,48000,40,0,0,3,1,7,0,8,57.49,0.41,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,6,10.77895629
15122,436211,4362,18000,28,0,0,5,2,7,1,6,60.1,0.77,3,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,9.798127037
15123,436212,4362,7000,30,0,0,2,2,7,0,7,56.77,0.36,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,1,5,8.853665428
15124,436213,4362,25000,40,0,0,5,1,7,0,3,52.03,-0.17,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,10.1266311
15128,436218,4362,10000,40,0,0,6,1,7,0,3,58.12,0.98,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,9.210340372
15129,436219,4362,40000,40,0,0,6,2,7,1,6,57.85,0.64,3,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.59663473
15132,436222,4362,35000,50,0,0,6,2,7,0,6,60.12,1.06,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,7,0,0,0,0,1,4,10.46310334
15133,436223,4362,48000,40,0,0,6,2,7,0,6,52.74,0.39,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.77895629
15134,436226,4362,14000,35,0,0,5,2,7,0,5,59.03,0.72,3,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,2,9.546812609
15138,436230,4362,25000,40,0,0,7,1,7,0,6,56.66,0.54,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.1266311
15141,436234,4362,28000,40,0,0,3,2,7,1,3,49.35,0.08,3,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,10.23995979
15143,436301,4363,5000,32,0,0,7,1,7,0,10,65.97,0.46,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7,0,0,0,0,1,8,8.517193191
15145,436303,4363,17000,32,0,0,4,2,7,0,6,57.38,0.62,3,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,9.740968623
15146,436305,4363,15000,24,0,0,2,1,7,0,5,49.85,-0.58,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,2,9.61580548
15148,436307,4363,18000,40,0,0,4,2,7,0,6,53.47,0.96,3,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,9.798127037
15150,436309,4363,28000,40,0,0,6,2,7,0,6,58.55,0.48,3,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.23995979
15151,436310,4363,15000,12,0,0,7,1,7,0,8,62.45,1.15,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7,0,0,0,0,1,6,9.61580548
15154,436313,4363,41000,60,0,0,6,1,7,0,6,65.62,1.22,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,7,0,0,0,0,1,4,10.62132735
15157,436317,4363,16000,20,0,0,6,1,7,1,6,62.95,0.83,3,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,9.680344001
15158,436318,4363,24000,40,0,0,6,1,7,0,6,60.74,1.21,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.08580911
15161,436321,4363,2500,55,0,0,3,1,7,1,3,52.41,-0.38,3,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,7.824046011
15162,436322,4363,72000,50,0,0,2,1,7,0,5,60.35,-0.59,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,2,11.1844214
15164,436325,4363,30000,40,0,0,6,1,7,0,6,64.19,0.75,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.30895266
15165,436326,4363,25000,25,0,0,6,2,7,0,8,62.88,0.98,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,6,10.1266311
15166,436327,4363,30000,40,0,0,6,1,7,1,3,40.28,0.14,3,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,10.30895266
15168,437102,4371,20000,40,0,0,4,2,4,0,6,47.1,0.01,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,0,0,0,1,0,4,9.903487553
15169,437103,4371,9000,30,0,0,6,2,7,0,8,69.97,0.67,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,6,9.104979856
15173,437107,4371,2000,35,0,0,4,2,7,0,8,51.85,0.85,3,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,6,7.60090246
15177,437111,4371,40000,80,0,0,6,1,7,0,7,60.93,0.3,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,7,0,0,0,0,1,5,10.59663473
15178,437112,4371,21000,30,0,0,5,2,6,1,6,48.57,-0.21,3,3,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,4,9.952277717
15180,437114,4371,20000,15,0,0,8,1,7,1,5,57.73,1.4,3,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,7,0,0,0,0,1,2,9.903487553
15184,437120,4371,3000,30,0,0,6,2,7,1,7,57.65,1.13,3,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,5,8.006367568
15185,437121,4371,30000,40,0,0,6,1,7,0,3,56.92,0.73,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,10.30895266
15192,438102,4381,11000,40,0,0,5,2,7,0,6,48.14,-0.02,3,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,9.305650552
15193,438103,4381,53000,50,0,0,5,1,7,0,8,55.39,-0.85,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,6,10.87804719
15194,438105,4381,14000,35,0,0,7,2,6,0,5,48.71,0.46,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,2,9.546812609
15198,438109,4381,1000,8,0,0,1,1,7,0,3,31.37,-0.7,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,1,0,6.907755279
15200,438111,4381,48000,38,0,0,2,2,7,0,6,65.76,-0.23,3,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,4,10.77895629
15205,438204,4382,80000,45,0,0,6,1,7,0,6,53.35,1.23,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7,0,0,0,0,1,4,11.28978191
15206,438206,4382,40000,45,0,0,7,2,7,0,10,61.92,1.22,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7,0,0,0,0,1,8,10.59663473
15208,438208,4382,40000,50,0,0,6,1,7,0,6,45.88,0.73,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7,0,0,0,0,1,4,10.59663473
15212,438212,4382,39000,37,0,0,8,1,7,0,6,62.77,1.72,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,7,0,0,0,0,1,4,10.57131693
15214,438214,4382,9500,45,0,0,2,2,7,0,3,46.94,-0.25,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,1,0,9.159047078
15216,438216,4382,45000,40,0,0,7,2,7,0,7,51.98,1.1,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7,0,0,0,0,1,5,10.71441777
15220,438220,4382,8000,40,0,0,7,2,7,0,10,63.67,1.63,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7,0,0,0,0,1,8,8.987196821
15227,439104,4391,75000,40,0,0,6,1,7,1,6,61.92,0.57,3,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7,0,0,0,0,1,4,11.22524339
15229,439106,4391,72000,50,0,0,5,1,7,0,6,42.29,0.46,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,7,0,0,0,0,1,4,11.1844214
15231,439108,4391,27000,50,0,1,5,1,3,1,3,40.06,0.13,3,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,10.20359214
15234,439112,4391,50000,70,0,0,6,2,3,0,6,55.79,0.74,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,0,0,1,0,0,4,10.81977828
15237,439115,4391,20000,40,0,0,6,1,7,0,3,64.43,1.12,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7,0,0,0,0,1,0,9.903487553
15238,439116,4391,56000,45,0,0,8,2,7,1,8,59.51,1.63,3,3,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,7,0,0,0,0,1,6,10.93310697
