STU_ID,SCH_ID,F3ERN2011,F3C02,BYTXCSTD,BYSES1,female,no_parent,moth_ed_1,moth_ed_2,moth_ed_3,moth_ed_4,moth_ed_5,moth_ed_6,moth_ed_7,moth_ed_8,region_1,region_2,region_3,region_4,high_school_grad,ged,Other,Asian,Black,Hispanic,White,post_sec_edu,income_log
249205,2492,700,20,47.27,-0.36,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.551080335
249206,2492,14000,35,50.28,0.8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9.546812609
249207,2492,16000,40,62.38,0.34,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,9.680344001
249210,2492,15000,38,45.13,-0.04,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,9.61580548
249212,2492,30000,40,56.52,0.56,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.30895266
249215,2492,48000,40,50.34,-0.51,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,10.77895629
249219,2492,105000,45,63.01,0.18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,11.56171563
250106,2501,20000,40,59.88,-1.12,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,9.903487553
250108,2501,37000,40,48.12,-0.99,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,10.51867319
250110,2501,45000,36,41.41,-0.49,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,10.71441777
250113,2501,30000,40,38.62,-0.33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10.30895266
250203,2502,26000,40,41.97,-0.93,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,10.16585182
250204,2502,16000,20,33.19,-0.73,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,9.680344001
250210,2502,30000,40,58.16,0.24,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,10.30895266
250215,2502,20000,60,27.15,-0.68,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,9.903487553
250217,2502,30000,40,53.5,-0.42,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,10.30895266
250218,2502,38000,45,54.65,-0.65,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,10.54534144
250302,2503,15000,45,56.67,0.21,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,9.61580548
250305,2503,70000,40,50.97,0.92,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4,11.15625052
250307,2503,22000,30,56.22,0.56,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,9.998797732
250310,2503,21000,40,52.34,-0.33,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9.952277717
250311,2503,2000,8,39.51,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,7.60090246
250312,2503,1200,30,57.27,-0.3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,7.090076836
250313,2503,35000,38,66.52,-0.47,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,10.46310334
250317,2503,30000,40,53.26,0.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,10.30895266
250326,2503,60000,80,51.89,0.11,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,11.00209984
250331,2503,11000,45,57.18,0.24,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2,9.305650552
251101,2511,50000,50,40.75,0.48,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,10.81977828
251107,2511,26000,36,48.41,-1.62,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,6,10.16585182
251109,2511,26000,40,43.54,-0.97,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,10.16585182
251113,2511,30000,40,47.71,-0.29,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,10.30895266
251119,2511,6000,30,57.99,0.37,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,8.699514748
251126,2511,500,40,59.08,1.18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,6.214608098
251130,2511,38000,40,41.1,0.71,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,10.54534144
251132,2511,25000,40,47.73,-0.23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,10.1266311
251133,2511,18000,45,49.37,1.11,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,4,9.798127037
251201,2512,27000,35,49.46,0.18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.20359214
251202,2512,10000,30,60.71,0.85,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4,9.210340372
251205,2512,32000,40,61.07,1.15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,10.37349118
251207,2512,22000,35,52.04,0.62,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,9.998797732
251208,2512,20000,35,65.66,0.85,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,6,9.903487553
251210,2512,15000,40,48.15,1.06,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,9.61580548
251211,2512,14000,28,45.3,-0.45,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9.546812609
251213,2512,25000,40,55.79,0.98,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,4,10.1266311
251215,2512,40000,40,56.41,0.43,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10.59663473
251217,2512,12000,30,47.01,0.31,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,9.392661929
251219,2512,25000,60,47.88,1.19,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,10.1266311
251221,2512,14000,52,55.68,-0.16,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,9.546812609
251227,2512,22000,40,50.43,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,9.998797732
251228,2512,50000,45,55.52,0.74,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10.81977828
252103,2521,50000,40,57.47,1.35,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,10.81977828
252105,2521,25000,40,46.05,1.13,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,10.1266311
252106,2521,50000,30,59.58,0.43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10.81977828
252110,2521,2000,20,58.84,1.13,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,6,7.60090246
252113,2521,41000,50,53.03,0.38,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,10.62132735
252115,2521,27000,60,65.13,1.43,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,4,10.20359214
252117,2521,17000,50,64.45,0.49,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,9.740968623
252118,2521,40000,30,73.4,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10.59663473
252201,2522,20000,35,58.25,1.37,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,9.903487553
252202,2522,1200,16,42.06,-0.6,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,7.090076836
252205,2522,38000,28,58.07,0.26,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,10.54534144
252207,2522,15000,35,49.5,-0.22,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,9.61580548
252208,2522,70000,35,54.77,0.15,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,11.15625052
252210,2522,37000,60,45.51,0.63,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10.51867319
252214,2522,855,28,52.8,1.4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,4,6.751101469
252217,2522,12000,35,50.31,1.14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,9.392661929
252218,2522,35000,40,71.11,0.89,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,10.46310334
252219,2522,21000,40,52.71,0.89,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,9.952277717
252220,2522,30000,55,46.81,0.11,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,10.30895266
252221,2522,50000,50,55.53,0.15,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,10.81977828
253106,2531,1000,30,26.4,0.61,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,6.907755279
253113,2531,46000,40,33.73,-0.38,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,10.73639668
253115,2531,75000,40,38.4,-0.85,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,11.22524339
253117,2531,16000,40,49.34,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,9.680344001
253119,2531,80000,35,25.74,-0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.28978191
253120,2531,16000,40,28.85,-0.52,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9.680344001
253123,2531,100,20,33.41,0.84,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4.605170186
253201,2532,15000,40,60.76,-0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,9.61580548
253207,2532,23000,35,52.13,-0.43,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10.04324949
253209,2532,14000,40,40.13,-0.18,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,9.546812609
253210,2532,80000,55,55.78,0.48,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,11.28978191
253212,2532,29000,45,66.25,1.29,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,6,10.27505111
253216,2532,36000,60,47.83,-0.37,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10.49127422
253217,2532,12500,20,48.06,1.54,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,9.433483923
253219,2532,10000,40,44.49,0.12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,9.210340372
253223,2532,5000,1,43.9,-0.21,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,8.517193191
253224,2532,20000,40,62.99,1.38,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,9.903487553
253226,2532,18000,40,45.54,0.17,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,9.798127037
253227,2532,25000,40,55.57,0.96,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,10.1266311
254104,2541,2000,40,43.99,-0.52,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,7.60090246
254106,2541,25000,40,56.47,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,10.1266311
254107,2541,13000,30,53.88,0.8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,9.472704636
254108,2541,40000,55,62.41,1.56,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,10.59663473
254113,2541,25000,40,55.11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,10.1266311
254116,2541,27000,40,50.01,0.37,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,10.20359214
254214,2542,4000,38,42.59,-0.65,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,8.29404964
254220,2542,36000,40,60.78,-0.18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,4,10.49127422
254226,2542,16000,38,53.03,-0.87,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9.680344001
255101,2551,40000,30,56.15,-1.24,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,10.59663473
255105,2551,46000,20,58.42,-0.04,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,10.73639668
255106,2551,38000,38,44.16,-0.39,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,10.54534144
255108,2551,25000,40,39.51,-0.86,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,10.1266311
255115,2551,3000,20,52.58,0.85,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,6,8.006367568
255120,2551,21000,40,44.06,1.21,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,6,9.952277717
255124,2551,48000,45,50.6,0.08,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,10.77895629
255125,2551,43000,80,40.37,0.73,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,10.66895539
255126,2551,12000,35,43.19,1.28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,9.392661929
255127,2551,500,12,33.98,-0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.214608098
255201,2552,22000,28,56.52,0.12,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4,9.998797732
255202,2552,60000,40,67.22,0.51,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,11.00209984
255206,2552,20000,25,51.09,-0.49,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9.903487553
255211,2552,15000,60,63.2,0.87,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,9.61580548
255213,2552,47000,55,55.58,0.81,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,6,10.75790288
255214,2552,12000,30,41.4,0.13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9.392661929
255216,2552,25000,40,61.87,-0.66,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10.1266311
255217,2552,1200,20,59.12,0.47,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7.090076836
256108,2561,26000,60,52.4,-0.89,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,10.16585182
256124,2561,49000,50,55.57,0.34,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4,10.79957558
256131,2561,160000,65,57.08,-0.26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,11.98292909
256208,2562,105000,80,76.7,0.24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,11.56171563
256212,2562,75000,45,56.62,0.32,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,11.22524339
256302,2563,20000,40,42.13,-0.45,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9.903487553
256303,2563,16000,25,58.65,0.09,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,9.680344001
256305,2563,42000,40,55.01,-0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,10.6454249
256306,2563,16000,40,46.68,-0.58,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.680344001
256307,2563,30000,35,35.19,-0.69,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,10.30895266
256312,2563,22000,38,44.21,-0.94,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,9.998797732
256313,2563,7000,18,42.54,-1.43,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,8.853665428
256318,2563,19500,40,41.6,0.29,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,9.878169745
256319,2563,40000,75,39.99,-0.38,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10.59663473
256323,2563,30000,60,36.97,-0.79,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,10.30895266
256324,2563,70000,40,57.84,-1.04,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,11.15625052
256325,2563,32000,40,27.33,-1.1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,10.37349118
256327,2563,2000,37,47.19,-0.85,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.60090246
256332,2563,105000,50,52.34,0.01,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,11.56171563
257104,2571,19000,40,44.6,-0.11,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,9.852194258
257105,2571,2000,25,62.87,0.49,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,7.60090246
257106,2571,42000,45,38.68,0.27,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10.6454249
257108,2571,30000,30,40.26,-0.4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,10.30895266
257115,2571,25000,38,52.75,0.37,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,10.1266311
257117,2571,42000,50,48.88,-0.32,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,10.6454249
257128,2571,52000,75,61.37,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10.858999
257202,2572,29000,40,59.2,0.79,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10.27505111
257205,2572,38000,42,55.46,0.86,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10.54534144
257207,2572,35000,55,42.28,0.33,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,10.46310334
257208,2572,40000,40,53.32,0.69,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,10.59663473
257210,2572,36000,40,46.33,0.14,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,10.49127422
257211,2572,30000,40,51.12,-0.21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,10.30895266
257213,2572,22000,40,30.66,0.97,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,9.998797732
257216,2572,30000,20,49.7,-0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,10.30895266
257218,2572,25000,55,65.78,-0.4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,10.1266311
257221,2572,70000,50,28.61,0.13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11.15625052
257222,2572,18000,37,61.87,0.52,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,9.798127037
257223,2572,7000,10,57.7,1.35,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,8.853665428
258101,2581,10000,30,42.94,-0.48,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,9.210340372
258107,2581,5000,10,52.49,0.68,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,8.517193191
258110,2581,60000,40,45.9,0.19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,6,11.00209984
258113,2581,34000,52,61.06,-0.39,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10.4341158
258114,2581,28000,37,41.56,-0.28,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,10.23995979
258116,2581,35000,40,58.71,0.46,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,10.46310334
258117,2581,15000,30,50.52,0.26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9.61580548
258119,2581,35000,43,63.33,0.41,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,10.46310334
258201,2582,14000,40,56.03,-0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,9.546812609
258206,2582,25000,50,52.25,-0.32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,10.1266311
258207,2582,20000,40,50.15,0.95,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,9.903487553
258208,2582,90000,50,49.83,0.19,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,11.40756495
258215,2582,46000,40,48.93,0.98,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10.73639668
258216,2582,25000,46,48.14,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,10.1266311
258217,2582,160000,60,59.17,1.06,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,11.98292909
258218,2582,28000,40,52.98,-0.84,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,10.23995979
258219,2582,63000,40,60.32,0.49,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,11.05089001
259107,2591,20000,30,48.27,-0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9.903487553
259108,2591,7000,6,38.22,-1.03,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8.853665428
259114,2591,40000,40,27.46,-1.86,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,10.59663473
259119,2591,8000,30,52.37,-0.11,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8.987196821
259203,2592,13000,28,66.77,1.02,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,9.472704636
259213,2592,50000,50,70.52,0.11,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,6,10.81977828
259216,2592,3500,40,46.24,0.77,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,8.160518247
259220,2592,20000,40,52.13,0.14,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,9.903487553
260104,2601,39000,40,41.82,-1.2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,10.57131693
260111,2601,21000,30,54.13,0.65,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,9.952277717
260112,2601,19000,32,38.71,-0.93,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,9.852194258
260123,2601,15000,35,54.68,-0.24,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,9.61580548
260127,2601,38000,40,51.13,0.27,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,6,10.54534144
260130,2601,65000,40,59.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,11.08214255
260203,2602,25000,40,35.77,-0.89,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,10.1266311
260205,2602,30000,25,58.04,0.52,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,10.30895266
260214,2602,38000,40,53.45,0.41,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,10.54534144
260216,2602,45000,40,62.11,-0.24,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,10.71441777
260219,2602,13000,40,66.54,1.37,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,6,9.472704636
260221,2602,40000,90,57.38,0.12,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,10.59663473
260224,2602,35000,40,50.89,0.29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10.46310334
261105,2611,25000,40,35.76,-0.49,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,10.1266311
261110,2611,28000,40,53.9,0.4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,10.23995979
261112,2611,30000,40,60.01,-0.33,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,10.30895266
261116,2611,27000,50,52.06,0.39,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,10.20359214
261118,2611,32000,40,51.67,0.15,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,10.37349118
261119,2611,58000,40,51.52,-0.68,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10.96819829
261125,2611,35000,40,61.6,0.87,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10.46310334
